timestamp	failure_type	file_id	file_name	cdn_path	error_message
2025-06-19T22:28:07.519854	processing_general	eb5832fa-b165-4f52-91dd-79ffa8553fcb	ZANWPrGaz-2012-106.pdf	cdn.caseon.io/ZANWPrGaz-2012-106.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.520297	processing_general	2dcfc992-dce5-4ad8-a197-658d436e058e	ZANWPrGaz-2014-169.pdf	cdn.caseon.io/ZANWPrGaz-2014-169.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.520713	processing_general	6aeead2a-0ca6-4db4-85ff-70b4c0446890	ZANWPrGaz-2014-151.pdf	cdn.caseon.io/ZANWPrGaz-2014-151.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.521457	processing_general	4b04a3f4-e6e0-4428-8ae5-99c9c813601b	ZANWPrGaz-2012-62.pdf	cdn.caseon.io/ZANWPrGaz-2012-62.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.522216	processing_general	6c855f69-23b7-4040-8f19-6a9d58cafbd9	ZANWPrGaz-2014-108.pdf	cdn.caseon.io/ZANWPrGaz-2014-108.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.523853	processing_general	7634cc6d-8577-46a9-9800-ea5508b0d659	PER-2012-25.rtf	cdn.caseon.io/PER-2012-25.rtf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.524164	processing_general	1bde5109-c2ca-45db-9db3-26e16b5eb750	ZANWPrGaz-2015-181.pdf	cdn.caseon.io/ZANWPrGaz-2015-181.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.524887	processing_general	87852943-008e-4b20-ba9e-fee21703cf55	ZANWPrGaz-2014-36.pdf	cdn.caseon.io/ZANWPrGaz-2014-36.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.525362	processing_general	aed1c929-5c98-4d71-8a73-b3701c6d7111	PER-2012-11.rtf	cdn.caseon.io/PER-2012-11.rtf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.525907	processing_general	a47b58d2-bff1-4219-b2c0-7cba3b23b4aa	PER-2012-59.rtf	cdn.caseon.io/PER-2012-59.rtf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.527222	processing_general	ad22d913-f9e7-45b4-8903-e86e84926ab7	ZANWPrGaz-2013-81.pdf	cdn.caseon.io/ZANWPrGaz-2013-81.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.527804	processing_general	139900b0-7cf0-4e96-a597-fb570595a984	PER-2012-47.rtf	cdn.caseon.io/PER-2012-47.rtf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.528345	processing_general	e330e139-a0a2-44b8-8ad2-b968c6e6576f	ZANWPrGaz-2013-86.pdf	cdn.caseon.io/ZANWPrGaz-2013-86.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.528829	processing_general	40b8959c-1502-433d-8875-8f2afaecadc9	ZANWPrGaz-2012-104.pdf	cdn.caseon.io/ZANWPrGaz-2012-104.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.529304	processing_general	9b913928-1217-4817-8900-c9109df0038b	ZANWPrGaz-2012-67.pdf	cdn.caseon.io/ZANWPrGaz-2012-67.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.529759	processing_general	a3078c30-0e6c-4ee6-bdd2-0f7f238959a9	ZANWPrGaz-2015-189.pdf	cdn.caseon.io/ZANWPrGaz-2015-189.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.530206	processing_general	24b37fb7-ae33-42d2-b5ef-9a8756dc66e8	ZANWPrGaz-2014-114.pdf	cdn.caseon.io/ZANWPrGaz-2014-114.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.530350	processing_general	922b0b48-ddba-4b4d-9f70-0bfebe2993a4	ZANWPrGaz-2013-96.pdf	cdn.caseon.io/ZANWPrGaz-2013-96.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
